Gender1F,Gender1M,FirstAuthorCountry,Year,NumberOfAuthors,Conference,Gender2F,Gender2M,Gender3F,Gender3M,Gender4F,Gender4M,Gender5F,Gender5M,Gender6F,Gender6M,Gender7F,Gender7M,Gender8F,Gender8M,Gender9F,Gender9M,Gender10F,Gender10M,Gender11F,Gender11M,Gender12F,Gender12M,Gender13F,Gender13M,Gender14F,Gender14M,Gender15F,Gender15M,Gender16F,Gender16M,Gender17F,Gender17M,Gender11,Gender21,Gender1,Gender41,Gender51,Gender61,Gender71,Gender81,Gender91,Gender101,Gender111,Gender121,Gender131,Gender141,Gender151,Gender161,Gender171,AllAuthors,Title
0,1,London United Kingdom,2014,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Florian Heller' u'Jan Borchers'],Visualizing Song Structure on Timecode Vinyls
0,1,London United Kingdom,2014,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Abram Hindle'],CloudOrch: A Portable SoundCard in the Cloud
0,1,London United Kingdom,2014,3,NIME,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Charles Holbrow' u'Elena Jessop' u'Rebecca Kleinberger'],Vocal Vibrations: A Multisensory Experience of the Voice
0,1,London United Kingdom,2014,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Colin Honigman' u'Jordan Hochenbaum' u'Ajay Kapur'],Techniques in Swept Frequency Capacitive Sensing: An Open Source Approach
0,1,London United Kingdom,2014,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Anthony Hornof'],The Prospects For Eye-Controlled Musical Performance
1,0,London United Kingdom,2014,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Luisa Pereira Hors'],The Well-Sequenced Synthesizer
0,1,London United Kingdom,2014,5,NIME,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Bastiaan van Hout' u'Luca Giacolini' u'Bart Hengeveld' u'Mathias Funk' u'Joep Frens'],Experio: a Design for Novel Audience Participation in Club Settings
0,1,London United Kingdom,2014,5,NIME,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Charles Hutchins' u'Holger Ballweg' u'Shelly Knotts' u'Jonas Hummel' u'Antonio Roberts'],Soundbeam: A Platform for Sonyfing Web Tracking
0,1,London United Kingdom,2014,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Alon Ilsar' u'Mark Havryliv' u'Andrew Johnston'],Evaluating the Performance of a New Gestural Instrument Within an Ensemble
0,1,London United Kingdom,2014,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Ozgur Izmirli' u'Jake Faris'],Imitation Framework for Percussion
0,1,London United Kingdom,2014,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Alexander Refsum Jensenius'],To gesture or Not? {A}n Analysis of Terminology in {NIME} Proceedings 2001--2013
0,1,London United Kingdom,2014,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Jimin Jeon' u'Gunho Chae' u'Edward Jangwon Lee' u'Woon Seung Yeo'],TAPIR Sound Tag: An Enhanced Sonic Communication Framework for Audience Participatory Performance
1,0,London United Kingdom,2014,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Bridget Johnson' u'Michael Norris' u'Ajay Kapur'],The Development Of Physical Spatial Controllers
0,1,London United Kingdom,2014,5,NIME,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Blake Johnston' u'Henry Dengate Thrush' u'Ajay Kapur' u'Jim Murphy' u'Tane Moleta'],Polus: The Design and Development of a New Mechanically Bowed String Instrument Ensemble
0,1,London United Kingdom,2014,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Sergi Jord\\`a' u'Sebastian Mealla'],A Methodological Framework for Teaching Evaluating and Informing NIME Design with a Focus on Mapping and Expressiveness
1,0,London United Kingdom,2014,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Kirsty Keatch'],An Exploration of Peg Solitaire as a Compositional Tool
0,1,London United Kingdom,2014,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Chris Kiefer'],Musical Instrument Mapping Design with Echo State Networks
0,1,London United Kingdom,2014,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Hyung Suk Kim' u'Jorge Herrera' u'Ge Wang'],Ping-Pong: Musically Discovering Locations
0,1,London United Kingdom,2014,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u'Niklas Kl\\""ugel' u'Timo Becker' u'Georg Groh']",Designing Sound Collaboratively Perceptually Motivated Audio Synthesis
0,1,London United Kingdom,2014,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u'Niklas Kl\\""ugel' u'Gerhard Hagerer' u'Georg Groh']",TreeQuencer: Collaborative Rhythm Sequencing A Comparative Study
1,0,London United Kingdom,2014,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u""Adinda van 't Klooster"" u'Nick Collins']",In A State: Live Emotion Detection and Visualisation for Music Performance
1,0,London United Kingdom,2014,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Shelly Knotts' u'Nick Collins'],The Politics of Laptop Ensembles: A Survey of 160 Laptop Ensembles and their Organisational Structures
0,1,London United Kingdom,2014,5,NIME,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Michael Krzyzaniak' u'Julie Akerly' u'Matthew Mosher' u'Muharrem Yildirim' u'Garth Paine'],Separation: Short Range Repulsion. Implementation of an Automated Aesthetic Synchronization System for a Dance Performance.
0,1,London United Kingdom,2014,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u'Otso L\\""ahdeoja']",Structure-Borne Sound and Aurally Active Spaces
0,1,London United Kingdom,2014,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Jeppe Larsen' u'Dan Overholt' u'Thomas Moeslund'],The Actuated guitar: Implementation and user test on children with Hemiplegia
0,1,London United Kingdom,2014,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Sang Won Lee' u'Georg Essl'],Communication Control and State Sharing in Collaborative Live Coding
0,1,London United Kingdom,2014,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Sang Won Lee' u'Georg Essl' u'Morley Z. Mao'],Distributing Mobile Music Applications for Audience Participation Using Mobile Ad-hoc Network ({MANET})
0,1,London United Kingdom,2014,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Yang Kyu Lim' u'Woon Seung Yeo'],Smartphone-based Music Conducting
0,1,London United Kingdom,2014,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Jason Long'],The Robotic Taishogoto: A New Plug 'n Play Desktop Performance Instrument
0,1,London United Kingdom,2014,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Simon Lui'],A Real Time Common Chord Progression Guide on the Smartphone for Jamming Pop Song on the Music Keyboard
0,1,London United Kingdom,2014,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Thor Magnusson'],Improvising with the Threnoscope: Integrating Code Hardware GUI Network and Graphic Scores
1,0,London United Kingdom,2014,2,NIME,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Mary Mainsbridge' u'Kirsty Beilharz'],Body As Instrument: Performing with Gestural Interfaces
0,1,London United Kingdom,2014,6,NIME,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Clayton Mamedes' u'Mailis Rodrigues' u'Marcelo M. Wanderley' u'Jo\\^natas Manzolli' u'Denise H. L. Garcia' u'Paulo Ferreira-Lopes'],Composing for DMIs Entoa a Dedicate Piece for Intonaspacio
0,1,London United Kingdom,2014,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Martin Marier'],Designing Mappings for the Sponge: Towards Spongistic Music
0,1,London United Kingdom,2014,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u'Justin Mathew' u""Ste\\'phane Huot"" u'Alan Blum']",A Morphological Analysis of Audio-Objects and their Control Methods for {3D} Audio
0,1,London United Kingdom,2014,5,NIME,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Paul Mathews' u'Ness Morris' u'Jim Murphy' u'Ajay Kapur' u'Dale Carnegie'],Tangle: a Flexible Framework for Performance with Advanced Robotic Musical Instruments
0,1,London United Kingdom,2014,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Tom Mays' u'Francis Faber'],A Notation System for the Karlax Controller
0,1,London United Kingdom,2014,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Dario Mazzanti' u'Victor Zappi' u'Darwin Caldwell' u'Andrea Brogni'],Augmented Stage for Participatory Performances
0,1,London United Kingdom,2014,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Chad McKinney'],Quick Live Coding Collaboration In The Web Browser
0,1,London United Kingdom,2014,6,NIME,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Thomas Mitchell' u'Sebastian Madgwick' u'Simon Rankine' u'Geoffrey Hilton' u'Adrian Freed' u'Andrew Nix'],Making the Most of Wi-Fi: Optimisations for Robust Wireless Live Music Performance
0,1,London United Kingdom,2014,3,NIME,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Evan Morgan' u'Hatice Gunes' u'Nick Bryan-Kinns'],Instrumenting the Interaction: Affective and Psychophysiological Features of Live Collaborative Musical Improvisation
0,1,London United Kingdom,2014,3,NIME,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u'Fabio Morreale' u'Antonella De Angeli' u""Sile O'Modhrain""]",Musical Interface Design: An Experience-oriented Framework
0,1,London United Kingdom,2014,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Tom Mudd' u'Simon Holland' u'Paul Mulholland' u'Nick Dalton'],Dynamical Interactions with Electronic Instruments
0,1,London United Kingdom,2014,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Jim Murphy' u'Paul Mathews' u'Ajay Kapur' u'Dale Carnegie'],Robot: Tune Yourself! Automatic Tuning for Musical Robotics
0,1,London United Kingdom,2014,9,NIME,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Tim Murray-Browne' u'Dom Aversano' u'Susanna Garcia' u'Wallace Hobbes' u'Daniel Lopez' u'Tadeo Sendon' u'Panagiotis Tigas' u'Kacper Ziemianin' u'Duncan Chapman'],The Cave of Sounds: An Interactive Installation Exploring How We Create Music Together
0,1,London United Kingdom,2014,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Tim Murray-Browne' u'Mark Plumbley'],Harmonic Motion: A Toolkit for Processing Gestural Data for Interactive Sound
0,1,London United Kingdom,2014,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Yoshihito Nakanishi' u'Seiichiro Matsumura' u'Chuichi Arakawa'],B.O.M.B. -Beat Of Magic Box -: Stand-Alone Synthesizer Using Wireless Synchronization System For Musical Session and Performance
0,1,London United Kingdom,2014,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Chris Nash'],Manhattan: End-User Programming for Music
0,1,London United Kingdom,2014,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Navid Navab' u'Doug Van Nort' u'Sha Xin Wei'],A Material Computation Perspective on Audio Mosaicing and Gestural Conditioning
0,1,London United Kingdom,2014,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Kristian Nymoen' u'Sichao Song' u'Yngve Hafting' u'Jim Torresen'],Funky Sole Music: Gait Recognition and Adaptive Mapping
0,1,London United Kingdom,2014,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Dan Overholt' u'Steven Gelineck'],Design \& Evaluation of an Accessible Hybrid Violin Platform
1,0,London United Kingdom,2014,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Laurel Pardue' u'Dongjuan Nian' u'Christopher Harte' u'Andrew McPherson'],Low-Latency Audio Pitch Tracking: A Multi-Modal Sensor-Assisted Approach
0,1,London United Kingdom,2014,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u'Olivier Perrotin' u""Christophe d'Alessandro""]",Visualizing Gestures in the Control of a Digital Musical Instrument
0,1,London United Kingdom,2014,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Adam Place' u'Liam Lacey' u'Thomas Mitchell'],AlphaSphere from Prototype to Product
0,1,London United Kingdom,2014,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Cornelius Poepel' u'Jochen Feitsch' u'Marco Strobel' u'Christian Geiger'],Design and Evaluation of a Gesture Controlled Singing Voice Installation
0,1,London United Kingdom,2014,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Timothy Polashek' u'Brad Meyer'],Engravings for Prepared Snare Drum iPad and Computer
0,1,London United Kingdom,2014,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Hanspeter Portner'],CHIMAERA The Poly-Magneto-Phonic Theremin An Expressive Touch-Less Hall-Effect Sensor Array
0,1,London United Kingdom,2014,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Jarrod Ratcliffe'],Hand and Finger Motion-Controlled Audio Mixing Interface
0,1,London United Kingdom,2014,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'David Rector' u'Spencer Topel'],Internally Actuated Drums for Expressive Performance
0,1,London United Kingdom,2014,3,NIME,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u'Alain Renaud' u'Caecilia Charbonnier' u""Sylvain Chagu\\'e""]",{3D}inMotion A Mocap Based Interface for Real Time Visualisation and Sonification of Multi-User Interactions
0,1,London United Kingdom,2014,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Thomas Resch' u'Matthias Krebs'],A Simple Architecture for Server-based (Indoor) Audio Walks
0,1,London United Kingdom,2014,4,NIME,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u'Charlie Roberts' u'Matthew Wright' u'JoAnn Kuchera-Morin' u'Tobias H{\\""o}llerer']",Rapid Creation and Publication of Digital Musical Instruments
1,0,London United Kingdom,2014,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Emily Robertson' u'Enrico Bertelli'],Conductive Music: Teaching Innovative Interface Design and Composition Techniques with Open-Source Hardware
0,1,London United Kingdom,2014,3,NIME,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Udit Roy' u'Tejaswinee Kelkar' u'Bipin Indurkhya'],TrAP: An Interactive System to Generate Valid Raga Phrases from Sound-Tracings
1,0,London United Kingdom,2014,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Adriana Sa'],Repurposing Video Game Software for Musical Expression: A Perceptual Approach
0,1,London United Kingdom,2014,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Spencer Salazar' u'Ge Wang'],Auraglyph: Handwritten Computer Music Composition and Design
0,1,London United Kingdom,2014,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u""A\\'lvaro Saras\\'ua"" u'Enric Guaus']",Dynamics in Music Conducting: A Computational Comparative Study Among Subjects
0,1,London United Kingdom,2014,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Ozan Sarier'],Rub Synth : A Study of Implementing Intentional Physical Difficulty Into Touch Screen Music Controllers
0,1,London United Kingdom,2014,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Dominik Schlienger' u'Sakari Tervo'],Acoustic Localisation as an Alternative to Positioning Principles in Applications presented at NIME 2001-2013
0,1,London United Kingdom,2014,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Diemo Schwarz' u'Pierre Alexandre Tremblay' u'Alex Harker'],Rich Contacts: Corpus-Based Convolution of Contact Interaction Sound for Enhanced Musical Expression
1,0,London United Kingdom,2014,6,NIME,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Stefania Serafin' u'Stefano Trento' u'Francesco Grani' u'Hannah Perner-Wilson' u'Seb Madgwick' u'Tom Mitchell'],Controlling Physically Based Virtual Musical Instruments Using The Gloves
0,1,London United Kingdom,2014,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Jeff Snyder' u'Danny Ryan'],The Birl: An Electronic Wind Instrument Based on an Artificial Neural Network Parameter Mapping Structure
0,1,London United Kingdom,2014,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Jeff Snyder' u'Avneesh Sarwate'],Mobile Device Percussion Parade
1,0,London United Kingdom,2014,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Janis Sokolovskis' u'Andrew McPherson'],Optical Measurement of Acoustic Drum Strike Locations
0,1,London United Kingdom,2014,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Adam Stark'],Sound Analyser: A Plug-In for Real-Time Audio Analysis in Live Performances and Installations
