,AllAuthors,FirstName1stAuthor,Gender,Place,Year,NumberOfAuthors,Title,Conference,FirstName2ndAuthor,Gender2,FirstName3rdAuthor,Gender3,FirstName4thAuthor,Gender4,FirstName5thAuthor,Gender5,FirstName6thAuthor,Gender6,FirstName7thAuthor,Gender7,FirstName8thAuthor,Gender8,FirstName9thAuthor,Gender9,FirstName10thAuthor,Gender10,FirstName11thAuthor,Gender11,FirstName12thAuthor,Gender12,FirstName13thAuthor,Gender13,FirstName14thAuthor,Gender14,FirstName15thAuthor,Gender15,FirstName16thAuthor,Gender16,FirstName17thAuthor,Gender17,Probability1,Probability2,Probability3,Probability4,Probability5,Probability6,Probability7,Probability8,Probability9,Probability10,Probability11,Probability12,Probability13,Probability14,Probability15,Probability16,Probability17
,"Depalle, Philippe; Garcia, Guillermo; Rodet, Xavier",Philippe,male,Japan,1993,3,Analysis of Sound for Additive Synthesis: Tracking of Partials Using Hidden Markov Models,ICMC,Guillermo,male,Xavier,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1,0.99,,,,,,,,,,,,,,
,"Freed, Adrian; Rodet, Xavier; Depalle, Philippe ",Adrian,male,Japan,1993,3,Synthesis and Control of Hundreds of Sinusoidal Partials on a Desktop Computer without Custom Hardware,ICMC,Xavier,male,Philippe,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,0.99,0.99,,,,,,,,,,,,,,
,"Roads, Curtis",Curtis,male,Japan,1993,1,Musical Sound Transformation by Convolution,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Pressing, Jeff; Scallan, Chris; Dicker, Neil",Jeff,male,Japan,1993,3,Visualization and Predictive Modelling of Musical Signals using Embedding Techniques,ICMC,Chris,male,Neil,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.93,1,,,,,,,,,,,,,,
,"Soulodre, Gilbert A.; Stammen, Dale R.",Gilbert,male,Japan,1993,2,A Binaural Recording and Playback System for the Reproduction of Virtual Concert Halls,ICMC,Dale,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.91,,,,,,,,,,,,,,,
,"Kendall, Gary S.",Gary,male,Japan,1993,1,PinnaWorks: a NeXT Application for Three-Dimensional Sound Processing in Real-Time,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Apel, Theodore",Theodore,male,Japan,1993,1,Spectral Transformation and Cross Synthesis of Sinusoidal Analysis Peaks,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,,,,
,"Tanaka, Atau",Atau,male,Japan,1993,1,Musical Technical Issues in Using Interactive Instrument Technology with Application to the BioMuse,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,
,"Kanamori, Tautomu; Katayose, Haruhiro; Simura, Satosi; Inokuchi, Seiji",Tautomu,None,Japan,1993,4,Gesture Sensor in Virtual Performer,ICMC,Haruhiro,male,Satosi,None,Seiji,None,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1,None,0.55,,,,,,,,,,,,,
,"Cook, Perry; Morrill, Dexter; Smith, Julius O.",Perry,male,Japan,1993,3,A MIDI Control and Performance System for Brass Instruments,ICMC,Dexter,male,Julius,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,0.99,1,,,,,,,,,,,,,,
,"Puckette, Miller; Settel, Zack",Miller,male,Japan,1993,2,Nonobvious roles for electronics in performance enhancement,ICMC,Zack,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84,0.98,,,,,,,,,,,,,,,
,"Katayose, Haruhro; Kanamori, Tsutomu; Kamei, Katsuyuki; Nagashima, Yoichi; Sato, Kosuke; Inokuchi, Seiji; Simura, Satosi",Haruhro,male,Japan,1993,7,Virtual Performer,ICMC,Tsutomu,male,Katsuyuki,male,Yoichi,male,Kosuke,male,Seiji,None,Satosi,None,,,,,,,,,,,,,,,,,,,,,None,1,1,1,1,0.55,None,,,,,,,,,,
,"Pope, Stephen Travis; Fahlen, Lennart E.",Stephen,male,Japan,1993,2,The Use of 3-D Audio in a Synthetic Environment: An Aural Renderer for a Distributed Virtual Reality System,ICMC,Lennart,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
,"Inoue, Wataru; Hashimoto, Shuji; Ohteru, Sadamu",Wataru,male,Japan,1993,3,A Computer Music System for Human Singing,ICMC,Shuji,male,Sadamu,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,None,,,,,,,,,,,,,,
,"Bargar, Robin",Robin,male,Japan,1993,1,Virtual Sound Compostion for the CAVE,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59,,,,,,,,,,,,,,,,
,"Zicarelli, David",David,male,Japan,1993,1,Remote Control Applications using 'Smart-Controllers' in Versatile Hardware Configurations,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Skries, Dale; Hallstrom, Jonathan",Dale,male,Japan,1993,2,"Krayola: A Flexible, Robust, and User-friendly Precompositional Sketching Environment",ICMC,Jonathan,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,1,,,,,,,,,,,,,,,
,"Hebel, Kurt J.; Scaletti, Carla",Kurt,male,Japan,1993,2,The Software Architecture of the Kyma System,ICMC,Carla,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
,"Dannenberg, Roger B.",Roger,male,Japan,1993,1,"The Implementation of Nyquist, A Sound Synthesis Language",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Lee, Michael A.; Wessel, David",Michael,male,Japan,1993,2,Real-Time Neuro-Fuzzy Systems for Adaptive Control of Musical Processes,ICMC,David,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
,"Elliot, Kevin",Kevin,male,Japan,1993,1,A Behavioral or Actor-Based Paradigm of Sound Production and Studio Composition,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Takala, Tapio; Hahn, James; Gritz, Larry; Geigel, Joe; Lee, Jong Won",Tapio,male,Japan,1993,5,"Using Physically-Based Models and Genetic Algorithms for Functional Composition of Sound Signals, Synchronized to Animated Motion",ICMC,James,male,Larry,male,Joe,male,Jong,male,,,,,,,,,,,,,,,,,,,,,,,,,1,0.99,1,0.99,1,,,,,,,,,,,,
,"Depalle, Philippe; Rodet, Xavier; Galas, Thierry; Eckel, Gerhard",Philippe,male,Japan,1993,4,Generalized Diphone Control,ICMC,Xavier,male,Thierry,male,Gerhard,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.99,0.99,1,,,,,,,,,,,,,
,"Lippe, Cort",Cort,male,Japan,1993,1,A Musical Application of Real-time Granular Sampling Using the IRCAM Signal Processing Workstation,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,,,,
,"Herman, Martin",Martin,male,Japan,1993,1,"Deterministic Chaos, Iterative Models, Dynamical Systems and Their Application in Algorithmic Composition",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Austin, Larry",Larry,male,Japan,1993,1,Modeling a Hypermedia Composition/Performance System,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Seltzer, Linda A.",Linda,female,Japan,1993,1,A Confluence of Computer Music and Ancient Chinese Aesthetics,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Assayag, Gerard; Rueda, Camilo",Gerard,male,Japan,1993,2,The Music Representation Project at IRCAM,ICMC,Camilo,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.99,,,,,,,,,,,,,,,
,"Chabot, Xavier; Saariaho, Kaija; BarriМ¬re, Jean-Baptiste",Xavier,male,Japan,1993,3,"On the Realization of NoaNoa and PrМ¬s, Two Pieces for Solo Instruments and Ircam Signal Processing Workstation",ICMC,Kaija,female,Jean-Baptiste,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1,1,,,,,,,,,,,,,,
,"BarriМ¬re, Jean-Baptiste; Chabot, Xavier",Jean-Baptiste,male,Japan,1993,2,Integration of Aid to Composition and Performance Environments: Experiences of Interactions between Patchwork and Max-ISPW,ICMC,Xavier,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.99,,,,,,,,,,,,,,,
,"Desain, Peter; Honing, Henkjan",Peter,male,Japan,1993,2,On Continuous Musical Control of Discrete Musical Objects,ICMC,Henkjan,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,None,,,,,,,,,,,,,,,
,"Bestor, Charles",Charles,male,Japan,1993,1,MAX as an Overall Control Mechanism for Multi-Discipline Installation Art,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Pennycook, Bruce; Stammen, Dale R.; Reynolds, Debbie",Bruce,male,Japan,1993,3,Toward a Computer Model of a Jazz Improviser,ICMC,Dale,male,Debbie,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.91,1,,,,,,,,,,,,,,
,"Stammen, Dale R.; Pennycook, Bruce",Dale,male,Japan,1993,2,Real-time Recognition of Melodic Fragments Using the Dynamic Timewarp Algorithm,ICMC,Bruce,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,1,,,,,,,,,,,,,,,
,"Feulner, Johannes",Johannes,male,Japan,1993,1,Neural Networks that Learn and Reproduce Various Styles of Harmonization,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Casey, Michael A.",Michael,male,Japan,1993,1,Distal Learning of Musical Instrument Control Parameters,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Taylor, Ian; Greenhough, Mike",Ian,male,Japan,1993,2,An Object Oriented ARTMAP System for Classifying Pitch,ICMC,Mike,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1,,,,,,,,,,,,,,,
,"Kashino, Kunio; Tanaka, Hidehiko",Kunio,male,Japan,1993,2,A Sound Source Separation System with the Ability of Automatic Tone Modeling,ICMC,Hidehiko,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,
,"Berkley, Steve",Steve,male,Japan,1993,1,A Neural Network Model for Sound Localization in Binaural Fusion,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"De Poli, Giovanni; Tonella, Paolo",Giovanni,male,Japan,1993,2,Self-organizing Neural Network and Grey's Timbre Space,ICMC,Paolo,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.99,,,,,,,,,,,,,,,
,"Todd, Neil P. McAngus",Neil,male,Japan,1993,1,Wavelet Analysis of Rhythm in Expressive Musical Performance,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Widmer, Gerhard",Gerhard,male,Japan,1993,1,Understanding and Learning Musical Expression,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Bilmes, Jeff A.",Jeff,male,Japan,1993,1,Techniques to Foster Drum Machine Expressivity,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Tanguiane, Andranick",Andranick,None,Japan,1993,1,An Artificial Perception Model and Its Application to Music Recognition,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,
,"Hiraga, Yuzuru",Yuzuru,female,Japan,1993,1,A Computational Model of Music Cognition Based on Interacting Primitive Agents,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Bridger, Michael",Michael,male,Japan,1993,1,Narrativisation in Electroacoustic and Computer Music - Reflections on Empirical Research into Listener's Response,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Laine, Pauli",Pauli,male,Japan,1993,1,SIbelius Academy Computer Music Studio,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,,,,,,,,,,,,,,,,
,"Siegel, Wayne",Wayne,male,Japan,1993,1,DIEM (The Danish Institute of Electroacoustic Music) Studio Report,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Wood, Patte; Chafe, Chris; Cook, Perry",Patte,female,Japan,1993,3,Studio Report: Center for Computer Research in Music and Acoustics (CCRMA),ICMC,Chris,male,Perry,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.93,0.94,,,,,,,,,,,,,,
,"Jian, Wu",Wu,None,Japan,1993,1,Computer Aided Composition in Chinese Studio,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,,,,,,,,,,,,,,,,
,"Rai, Takayuki; Matsunuma, Unknown; Takasaki, Unknown; Mokushou, Unknown",Takayuki,male,Japan,1993,4,"Introduction of Computer Music Studio of Sonology Department, Kunitachi College of Music",ICMC,Unknown,None,Unknown,None,Unknown,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1,None,None,None,,,,,,,,,,,,,
,"Arnold, Stephen",Stephen,male,Japan,1993,1,"A Network for Music Research, Composition and Pedagogy in the University of Glasgow",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Hein, Folkmar; Feiten, Bernhard",Folkmar,male,Japan,1993,2,Studio Report Elektronisches Studio TU Berlin,ICMC,Bernhard,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1,,,,,,,,,,,,,,,
,"Schloss, W. Andrew",Andrew,male,Japan,1993,1,Studio Report: The University of Victoria's Laboratory for Extended Media,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Gerwin, Thomas",Thomas,male,Japan,1993,1,The International Digital ElectroAcoustic Music Archive - A new source for research into the history of electroacoustic music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Battier, Marc",Marc,male,Japan,1993,1,Computer Music Enters the Museum: Recent Developments in Paris,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Elliot, Kevin",Kevin,male,Japan,1993,1,The Sound Studios of the Banff Centre for the Arts,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Harrison, Jonty; Dow, Robert",Jonty,male,Japan,1993,2,Studio Report: The Electroacoustic Music Studio at The University of Birmingham (UK),ICMC,Robert,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
,"HМ¦rnel, Dominik",Dominik,male,Japan,1993,1,SYSTHEMA - Analysis and Automatic Synthesis of Classical Themes,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,
,"Pressing, Jeff; Lawrence, Peter",Jeff,male,Japan,1993,2,Transcribe: A Comprehensive Autotranscription Program,ICMC,Peter,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
,"Roads, Curtis",Curtis,male,Japan,1993,1,Organization of Clang-tint,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Kageyama, Tetsuya; Mochizuki, Kazuhiro; Takashima, Yosuke",Tetsuya,male,Japan,1993,3,Melody Retrieval with Humming,ICMC,Kazuhiro,male,Yosuke,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,
,"Kervinen, Jukka-Pekka; Lassfolk, Kai",Jukka-Pekka,male,Japan,1993,2,Helsinki Music Tools,ICMC,Kai,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.87,,,,,,,,,,,,,,,
,"Szigetvari, Andrea",Andrea,female,Japan,1993,1,MicroTuner: An Interactive Tuning System for the MAX Environment,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79,,,,,,,,,,,,,,,,
,"CalzМ_n, Miguel",Miguel,male,Japan,1993,1,AREM/ARMS - Reinterpretation of musical structures,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Castine, Peter",Peter,male,Japan,1993,1,Whatever Happened to CMAP for Macintosh? A Status Report,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Noike, Kenzi; Takiguchi, Nobuo; Nose, Takashi; Kotani, Yoshiyuki; Nisimura, Hirohiko",Kenzi,male,Japan,1993,5,Automatic Generation of Expressive Performance by using Music Structures,ICMC,Nobuo,None,Takashi,male,Yoshiyuki,male,Hirohiko,None,,,,,,,,,,,,,,,,,,,,,,,,,1,None,1,1,None,,,,,,,,,,,,
,"Desain, Peter; Brus, Tom",Peter,male,Japan,1993,2,What Ever Happened to our Beautiful Schematics,ICMC,Tom,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
,"LundМ©n, Peter",Peter,male,Japan,1993,1,Knowledge Representation of Sounds and Sonic-Structures Based on Constraints and Mulitple Inheritance,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Bidlack, Rick; Elliot, Kevin; Otto, Peter",Rick,male,Japan,1993,3,MixNet - A Comprehensive Realtime Automated Production System: Progress Report,ICMC,Kevin,male,Peter,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,
,"Tincher, Russell; Strange, Allen",Russell,male,Japan,1993,2,The ICMC 92 CD Stack,ICMC,Allen,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.99,,,,,,,,,,,,,,,
,"Nagashima, Yoichi; Katayose, Haruhiro; Inokuchi, Seiji",Yoichi,male,Japan,1993,3,Pegasus-2: Real-Time Composing Environment with Chaotic Interaction Model,ICMC,Haruhiro,male,Seiji,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.55,,,,,,,,,,,,,,
,"Chen, Steve Shihong; Dennis, J. Richard",Steve,male,Japan,1993,2,Linking Different Cultures with Computers,ICMC,Richard,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
,"Amir, Noam; Rosenhouse, Giora; Shimony, Uri; Shelef, Itai",Noam,male,Japan,1993,4,Losses in Tubular Acoustic Systems - Theory and Experiment in the Sampled Time and Frequency Domains,ICMC,Giora,None,Uri,male,Itai,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.67,0.86,1,,,,,,,,,,,,,
,"Cook, Perry; Kamarotos, Dimitris",Perry,male,Japan,1993,2,IGDIS (Instrument for Greek DIction and Singing): A Modern Greek Text to Speech/Singing Program for the SPASM/Singer Instrument,ICMC,Dimitris,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,1,,,,,,,,,,,,,,,
,"Monro, Gordon",Gordon,male,Japan,1993,1,Synthesis from attractors,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Degazio, Bruno",Bruno,male,Japan,1993,1,Towards a Chaotic Musical Instrument,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Horner, Andrew; Beauchamp, James; Packard, Norman",Andrew,male,Japan,1993,3,Timbre Breeding,ICMC,James,male,Norman,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.99,1,,,,,,,,,,,,,,
,"Scallan, Chris; Stainsby, Thomas",Chris,male,Japan,1993,2,A New Software Package for Spectral Investigation and Analysis/Synthesis Using FFT and Sinusoidal Modelling Techniques,ICMC,Thomas,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,1,,,,,,,,,,,,,,,
,"Vuori, Jarkko; VМ_limМ_ki, Vesa",Jarkko,male,Japan,1993,2,Parameter Estimation of Non-Linear Physical Models by Simulated Evolution - Application to the Flute Model,ICMC,Vesa,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.93,,,,,,,,,,,,,,,
,"Matsushima, Toshiaki",Toshiaki,male,Japan,1993,1,The Recognition and Editing System for Shakuhachi Score,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Thurmond, Dennis",Dennis,male,Japan,1993,1,Developing Jazz Improvisional Skills with the Use of Music Sequencing Software,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,
,"Steffensen, Kim; Slipsager, Bjarne; Folmer, Mads; Brandorff, Steffen",Kim,female,Japan,1993,4,DIEM Multi DSP Box for Live Performance,ICMC,Bjarne,male,Mads,male,Steffen,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,1,0.98,0.98,,,,,,,,,,,,,
,"Hyun, Kwang Rip; Banerjea, Raja; Kim, Munchurl; Latchman, Haniph; Sudharsanan, Subramania I.",Kwang,None,Japan,1993,5,A Real-Time Implementation of MPEG Audio Layer I Decoding on a Fixed-Point DSP Platform,ICMC,Raja,None,Munchurl,male,Haniph,male,Subramania,None,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.79,None,None,None,,,,,,,,,,,,
,"Igarashi, Shigeru; Tsuji, Takashi; Mizutani, Tetsuya; Haraguchi, Tsuyoshi",Shigeru,male,Japan,1993,4,Experiments on Computerized Piano Accompaniment,ICMC,Takashi,male,Tetsuya,male,Tsuyoshi,male,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,
,"Horiuchi, Yasuo; Tanaka, Hozumi",Yasuo,male,Japan,1993,2,A Computer Accompaniment System with Independence,ICMC,Hozumi,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,None,,,,,,,,,,,,,,,
,"Oppenheim, Daniel V.; Anderson, Tim; Kirk, Ross",Daniel,male,Japan,1993,3,"Perceptual Parameters-Their Specification, Scoring and Control within Two Software Composition Systems",ICMC,Tim,male,Ross,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.99,0.95,,,,,,,,,,,,,,
,"Bachrach, Jonathan",Jonathan,male,Japan,1993,1,A High-Performance Dylan Implementation,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Hayashi, Eiji; Ishikawa, Tatsuya; Yamamoto, Kazuhiro; Yamane, Masami; Mori, Hajime",Eiji,male,Japan,1993,5,The Development of a Piano Player,ICMC,Tatsuya,male,Kazuhiro,male,Masami,female,Hajime,male,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0.8,1,,,,,,,,,,,,
,"Sekiguchi, Koichi; Amemiya, Ryoji; Kubota, Hiroshi; Yamane, Masami",Koichi,male,Japan,1993,4,The Development of an Automatic Drum Playing Device,ICMC,Ryoji,None,Hiroshi,male,Masami,female,,,,,,,,,,,,,,,,,,,,,,,,,,,1,None,1,0.8,,,,,,,,,,,,,
,"Ohta, Hiroshisa; Akita, Hiroshi; Ohtami, Motomu; Ishikado, Satoshi; Yamane, Masami",Hiroshisa,None,Japan,1993,5,The Development of an Automatic Bagpipe Playing Device,ICMC,Hiroshi,male,Motomu,None,Satoshi,male,Masami,female,,,,,,,,,,,,,,,,,,,,,,,,,None,1,None,1,0.8,,,,,,,,,,,,
,"Oohashi, Tsutomu; Nishina, Emi; Fuwamoto, Yoshitaka; Kawai, Norie",Tsutomu,male,Japan,1993,4,On the Mechanism of ‰ЫЄHypersonic Effect‰ЫЄ,ICMC,Emi,female,Yoshitaka,male,Norie,female,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.85,1,1,,,,,,,,,,,,,
,"Handelman, Eliot",Eliot,male,Japan,1993,1,"Listening Simulations: Concepts, Design and an Application to Virtual Reality",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,,,,
,"Derrien-PМ©den, Unknown ",Unknown,None,Japan,1993,1,A Knowledge Based System for Recognition and Transcription of XVIth Century Guitar Tablatures,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,
,"Bidlack, Rick; Blaszczak, Dorota; Kendall, Gary",Rick,male,Japan,1993,3,An Implementation of a 3D Binaural Audio System within an Integrated Virtual Reality Environment,ICMC,Dorota,female,Gary,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,
,"Lippe, Cort; Puckette, Miller; Settel, Zack; Puig, Vincent",Cort,male,Japan,1993,4,The IRCAM Signal Processign Workstation and IRCAM Max User Groups: Future Developments and Platforms,ICMC,Miller,male,Zack,male,Vincent,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,0.84,0.98,1,,,,,,,,,,,,,
,"Helmuth, Mara",Mara,female,Japan,1993,1,Granular Synthesis with Cmix and MAX,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,,,,
,"Zicarelli, David; Lee, Michael",David,male,Japan,1993,2,The MAX Timeline Object,ICMC,Michael,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
,"Mont-Reynaud, Bernard",Bernard,male,Japan,1993,1,SeeMusic: A Tool for Music Visualization,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Weinstock, Frank",Frank,male,Japan,1993,1,"Demonstration of Concerto Accompanist, a Program for the Macintosh Computer",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Jaffe, David A.; Smith, Julius O.",David,male,Japan,1993,2,Real Time Sound Processing and Synthesis on Multiple DSPs Using the Music Kit and the Ariel Quint Processor,ICMC,Julius,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
,"Oppenheim, Daniel V.",Daniel,male,Japan,1993,1,Slappability: A New Metaphor for Human Computer Interaction,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Garton, Brad; Horowitz, Damon",Brad,male,Japan,1993,2,The ‰ЫЄBlues-o-Matic‰ЫЄ Real-time Interactive Performance Model,ICMC,Damon,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.99,,,,,,,,,,,,,,,
,"Mathews, Max",Max,male,USA,1992,1,My View of the Future of Real-Time Computer Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,,,,
,"Beauchamp, James; Horner, Andrew",James,male,USA,1992,2,Extended Nonlinear Waveshaping Analysis/Synthesis Technique,ICMC,Andrew,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1,,,,,,,,,,,,,,,
