Name ,Correct Gender,Title,Names
Lounette,female,ENSEMBLE: An Object-oriented Real-time Perfomance System,"['Dyer, Lounette M.']"
Lounette,female,MUSE: An Integrated Software Environment for Computer Music Applications,"['Dyer, Lounette M.']"
Lounette,female,Position Paper for Music Representation Panel,"['Dyer, Lounette M.']"
Lounette,female,Toward A Device Independent Representation of Music,"['Dyer, Lounette M.']"
Ludger,male,Introducing the Zirkonium MK2 System for Spatial Composition,"['Wagner, David', ' Br\xc3\xbcmmer, Ludger', ' Dipper, G\xc3\xb6tz', ' Otto, Jochen Arne']"
Ludger,male,Preprocessing for the Automated Transcription of Polyphonic Music: Linking Wavelet Theory and Auditory Filtering,"['W\xc3\xb6hrmann, Rolf', ' Solbach, Ludger']"
Ludger,male,Sound Onset Localization and Partial Tracking in Gaussian White Noise,"['Solbach, Ludger', ' W\xc3\xb6hrmann, Rolf']"
Ludger,male,Streaming Structured Audio,"['Claussen, Marek', ' Solbach, Ludger']"
LuÌ_s,male,STUDIO REPORT: DIGITМТPIA AT CASA DA MМ_SICA,"['Penha, Rui', ' Rodrigues, Paulo M.', ' Gouyon, Fabien', ' Martins, Lu\xc3\xads Gustavo', ' Guedes, Carlos', ' Barbosa, \xc3\x81lvaro']"
Mamoru,None,Blind Decomposition of Concurrent Sounds,"['Ueda, Mamoru', ' Hashimoto, Shuji']"
Mao,None,The Music Table,"['Berry, Rodney', ' Hikawa, Naoto', ' Makino, Mao', ' Tadenuma, Makoto', ' Suzuki, Masami']"
Marc-Pierre,male,A Physical Model of Recorder-Like Instruments,"['Verge, Marc-Pierre', ' Causse, Ren\xc3\xa9', ' Hirschberg, Abraham']"
Marc-Pierre,male,Physical Modeling of Aeroacoustic Sources in Flute-like Instruments,"['Verge, Marc-Pierre']"
Maruizio,male,Some Advances in the Development of a New Architecture for a Digital Sound Synthesizer,"['Rubbazzer, Maruizio', ' Santoiemma, Unknown', ' Patella, Unknown']"
Masaoki,None,Computer Noh System,"['Kusu, Koji', ' Ino, Masaoki', ' Shin, Donguk', ' Hashimoto, Shuji', ' Ohteru, Sadamu']"
Masathoshi,None,Constructing Music Applications for Smartphones,"['Hamanaka, Masathoshi', ' Yoshiya, Mikito', ' Yoshida, Shyuhei']"
Maskao,None,Interactive Music Composer Based on Neural Networks,"['Nishijima, Maskao', ' Watanabe, Kazuyuki']"
Mattieu,male,A HAND DRUMMING DATASET FOR PHYSICAL MODELING,"['Jones, Randy', ' Lagrange, Mattieu', ' Schloss, Andrew']"
MaurÌ_cio,male,Influence of Expressive Coupling in Ensemble Performance on Musicians‰ЫЄ Body Movement,"['Mota, Davi', ' Loureiro, Maur\xc3\xadcio', ' Laboissi\xc3\xa8re, Rafael']"
Mcgregor,male,An Unconference Unsession On Computer Music Performance,"['Baguyos, Jeremy C', ' Nanou, Chryssie', ' Wetzel, David', ' Boyle, Mcgregor']"
McGregor,male,Computer Music at the Peabody Conservatory of the Johns Hopkins University,"['Boyle, McGregor', ' Wright, Geoffrey']"
McGregor,male,Electronic and Computer Music at the Peabody Conservatory,"['Boyle, McGregor', ' Ivey, Jean Eichelberger', ' Pirali, Edmund', ' Wright, Geoffrey']"
McGregor,male,Peabody Computer Music: 46 Years of Looking to the Future,"['Wright,  Geoffrey', ' Boyle,  McGregor', ' Armenta, Joshua', ' Woodward, Ryan', ' Xia, Sunhuimei']"
McGregor,male,The Computermusic Department at the Peabody Conservatory of the Johns Hopkins University,"['Boyle, McGregor', ' Fujinaga, Ichiro', ' Wright, Geoffrey']"
Meason,male,The Machine Orchestra,"['Kapur, Ajay', ' Darling, Michael', ' Wiley, Meason', ' Vallis, Owen', ' Hochenbaum, Jordan', ' Murphy, Jim', ' Diakopoulos, Dimitri', ' Burgin, Carl', ' Yamin, Tyler']"
Meinard,male,A Multi-perspective user interface for music signal analysis,"['M\xc3\xbcller, Meinard', ' Konz, Verena', ' Jiang, Nanzhu', ' Zuo, Zhe']"
Meinard,male,PROBADO MUSIC: A MULTIMODAL ONLINE MUSIC LIBRARY,"['Thomas, Verena', ' Damm, David', ' Fremerey, Christian', ' Clausen, Michael', ' Kurth, Frank', ' Mu\xcc\x88ller, Meinard']"
Michele,None,The POOLman Project,"['Bernardini, Nicola', ' Tisato, Graziano', ' Manfrin, Michele']"
Mika,male,A Brief Survey of the Current Applications of ENP,"['Kuuskankare, Mika', ' Laurson, Mikael']"
Mika,male,Connecting SUM with computer-assisted composition in PWGL: Recreating the graphic scores of Anestis Logothetis,"['Adhitya, Sara', ' Kuuskankare, Mika']"
Mika,male,ENP EXPRESSION DESIGNER: A VISUAL TOOL FOR CREATING ENP-EXPRESSIONS,"['Muuskankare, Mika', ' Laurson, Mikael']"
Mika,male,"ENP-Expressions, Score-BPF as a Case Study","['Kuuskankare, Mika', ' Laurson, Mikael']"
Mika,male,ENP: Musical Notation Library based on Common Lisp and CLOS,"['Kuuskankare, Mika', ' Laurson, Mikael']"
Mika,male,From Expressive Notation to Model-Based Sound Synthesis: a Case Study of the Acoustic Guitar,"['Laurson, Mikael', ' Hiipakka, Jarmo', ' Erkut, Cumhur', ' Karjalainen, Matti', ' V\xc3\xb4lim\xc3\xb4ki, Vesa', ' Kuuskankare, Mika']"
Mika,male,FROM MUSICAL SCORE TO GRAPHIC PLAN: THE DEVELOPMENT OF SUM AS A DESIGN TOOL,"['Kuuskankare, Mika', ' Adhitya, Sara']"
Mika,male,Intelligent Scripting in ENP using PWConstraints,"['Kuuskankare, Mika', ' Laurson, Mikael']"
Mika,male,Large-Scale Duration Organization in 'Hodoi tМ« ErgМ«',"['Kuitunen, Kimmo', ' Kuuskankare, Mika', ' Laurson, Mikael']"
Mika,male,MACSET: A FREE VISUAL CROSS-PLATFORM PITCH-CLASS SET THEORETICAL APPLICATION,"['Kuuskankare, Mika', ' Castr\xc3\xa9n, Marcus', ' Laurson, Mikael']"
Mika,male,MICRO TEXTURES WITH MACRO-NOTES,"['Laurson, Mikael', ' Kuuskankare, Mika']"
Mika,male,Model-based Synthesis of the Ud and the Renaissance Lute,"['Erkut, Cumhur', ' Laurson, Mikael', ' Kuuskankare, Mika', ' V\xc3\xb4lim\xc3\xb4ki, Vesa']"
Mika,male,"PWGL: A Novel Visual Language based on Common Lisp, CLOS and OpenGL","['Laurson, Mikael', ' Kuuskankare, Mika']"
Mika,male,PWSynth: A Lisp-based Bridge between Computer Assisted Composition and Model Based Synthesis,"['Laurson, Mikael', ' Kuuskankare, Mika']"
Mika,male,Recent Trends in PWGL,"['Laurson, Mikael', ' Kuuskankare, Mika']"
Mika,male,SCORE-BASED CONTROL OF GUQIN SYNTHESIS,"['Laurson, Mikael', ' Kuuskankare, Mika', ' Penttinen, Henri', ' Li, Henbing']"
Mika,male,Some Box Design Issues in PWGL,"['Laurson, Mikael', ' Kuuskankare, Mika']"
Mika,male,SURVEY OF MUSIC ANALYSIS AND VISUALIZATION TOOLS IN PWGL,"['Kuuskankare, Mika', ' Laurson, Mikael']"
Mika,male,THE SUM TOOL AS A VISUAL CONTROLLER FOR IMAGE-BASED SOUND SYNTHESIS,"['Kuuskankare, Mika', ' Adhitya, Sara']"
Mikito,None,Constructing Music Applications for Smartphones,"['Hamanaka, Masathoshi', ' Yoshiya, Mikito', ' Yoshida, Shyuhei']"
Min-Joon,male,Automatic Musical Fountain Scenario Generation Using Musical Information Analysis,"['Yoo, Min-Joon', ' Lee, In-Kwon']"
Min-Joon,male,Musical Tension Curves and its Applications,"['Yoo, Min-Joon', ' Lee, In-Kwon']"
Min-Joon,male,PATTERN-SPECIFIC PIANO EXERCISE RETRIEVAL,"['Yoo, Min-Joon', ' Lee, In-Kwon']"
Min-Joon,male,Towards Soundscape Information Retrieval (SIR),"['Park, Tae Hong', ' Lee, Jun Hee', ' You, Jaeseong', ' Yoo, Min-Joon', ' Turner, John']"
Min-Uk,None,A New Connectionist Model for Associative Retrieval of Harmonic Tunes,"['Yeo, Seong-Won', ' Han, Min-Uk', ' Lee, Chong-Ho']"
Min‰ÛÒHsuan,male,A Research of Automatic Composition and Singing Voice Synthesis System for Taiwanese Popular Songs,"['Huang, Chih-Fang', ' Hong, Wei-Gang', ' Li, Min\xe2\x80\x93Hsuan']"
Mingfei,None,"CYCLIC-N, a real-time mobile multi-touch application for composition, improvisation and education","['Gao, Mingfei Mike']"
Mo,male,Mutor: Drone Chorus of Metrically Muted Motors,"['Zareei, Mo H.', ' Carnegie, Dale A.', ' Kapur, Ajay', ' McKinnon, Dugal']"
Mo,male,NOISE ON THE GRID: RHYTHMIC PULSE IN EXPERIMENTAL AND ELECTRONIC NOISE MUSIC,"['Zareei, Mo H.', ' Kapur, Ajay', ' Carnegie, Dale A.']"
Mo,male,Rasping Music: Remodeling Early Minimalist Music through Mechatronic Sound-Sculpture,"['Zareei, Mo H.', ' Kapur, Ajay', ' Carnegie, Dale A.']"
Momilani,female,From Kafka to K...: Documenting an Electronic Opera,"['Ramstrum, Momilani']"
Momilani,female,"Hegel, Heidegger and Borgmann's Substantive Implications for Music and Technology","['Ramstrum, Momilani']"
Momilani,female,Realtime Performance Strategies for the Electronic Opera K.,"['Ramstrum, Momilani', ' Lemouton, Serge']"
Mon-chu,male,Toward a new model of performance,"['Chen, Mon-chu']"
Morgan,male,A Pragmatic Approach to Set-Based Algorithmic Composition,"['Ricks, Steven L.', ' Quigley, Morgan L.']"
Morwaread,female,COMPOSING WITH HYPERSCORE: AN INTUITIVE INTERFACE FOR VISUALIZING MUSICAL STRUCTURE,"['Farbood, Morwaread', ' Kaufman, Henry', ' Jennings, Kevin']"
Motomu,None,The Development of an Automatic Bagpipe Playing Device,"['Ohta, Hiroshisa', ' Akita, Hiroshi', ' Ohtami, Motomu', ' Ishikado, Satoshi', ' Yamane, Masami']"
MR,female,Toward Understanding Human-Computer Interaction In Composing The Instrument,"['Fiebrink, Rebecca', ' Trueman, Daniel', ' Britt, Cameron', ' Nagai, Michelle', ' Kaczmarek, Konrad', ' Early, Michael', ' Daniel, MR', ' Hege, Anne', ' Cook, Perry']"
Munchurl,male,A Real-Time Implementation of MPEG Audio Layer I Decoding on a Fixed-Point DSP Platform,"['Hyun, Kwang Rip', ' Banerjea, Raja', ' Kim, Munchurl', ' Latchman, Haniph', ' Sudharsanan, Subramania I.']"
Munetatsu,male,RECOGNITION OF PHYSICAL MOTION PATTERN USING STOCHASTIC PETRI NETS FOR SOUND SYNTHESIS,"['Go, Munetatsu', ' Osaka, Naotoshi']"
Nanzhu,female,A Multi-perspective user interface for music signal analysis,"['M\xc3\xbcller, Meinard', ' Konz, Verena', ' Jiang, Nanzhu', ' Zuo, Zhe']"
Naotoshi,male,A FORMAL EVALUATION FRAMEWORK FOR SOUND MORPHING,"['Caetano, Marcelo', ' Osaka, Naotoshi']"
Naotoshi,male,A Physical Model of the Sho and Its Application to Articulation Synthesis,"['Hikichi, Takafumi', ' Osaka, Naotoshi', ' Ikatura, Fumitada']"
Naotoshi,male,An Approach to Sound Morphing based on Physical Modeling,"['Hikichi, Takafumi', ' Osaka, Naotoshi']"
Naotoshi,male,An Electronic Timbre Dictionary and 3D Timbre Display,"['Osaka, Naotoshi', ' Saito, Yoshinori', ' Ishitsuka, Shinya', ' Yoshioka, Yasuhiro']"
Naotoshi,male,CONCATENATION AND STRETCH/SQUEEZE OF MUSICAL INSTRUMENTAL SOUND USING SOUND MORPHING,"['Osaka, Naotoshi']"
Naotoshi,male,CONSTRUCTION OF AN ELECTRONIC TIMBRE DICTIONARY FOR ENVIRONMENTAL SOUNDS BY TIMBRE SYMBOL,"['Kobayashi, Yohei', ' Osaka, Naotoshi']"
Naotoshi,male,CONSTRUCTION OF AN ELECTRONIC TIMBRE DICTIONARY IN C++ FOR MULTIPLE PLATFORMS,"['Osaka, Naotoshi', ' Tsuda, Hiromichi', ' Yamada, Yoshitada']"
Naotoshi,male,Founding Of The Asia Computer Music Project,"['Osaka, Naotoshi', ' Shin, Seongah', ' Wyse, Lonce']"
Naotoshi,male,GENESYNTH: NOISE BAND-BASED GENETIC ALGORITHM ANALYSIS/SYNTHESIS FRAMEWORK,"['Chinen, Michael', ' Osaka, Naotoshi']"
Naotoshi,male,LC : A STRONGLY-TIMED PROTOTYPE-BASED PROGRAMMING LANGUAGE FOR COMPUTER MUSIC,"['NISHINO, Hiroki', ' OSAKA, Naotoshi', ' NAKATSU, Ryohei']"
Naotoshi,male,LC: A New Computer Music Programming Language with Three Core Features,"['NISHINO, Hiroki', ' OSAKA, Naotoshi', ' NAKATSU, Ryohei']"
Naotoshi,male,RECOGNITION OF PHYSICAL MOTION PATTERN USING STOCHASTIC PETRI NETS FOR SOUND SYNTHESIS,"['Go, Munetatsu', ' Osaka, Naotoshi']"
Naotoshi,male,Sho-So-In: New Synthesis Method for Addition of Articulations Based on a Sho-type Physical Model,"['Kikichi, Takafumi', ' Osaka, Naotoshi', ' Itakura, Fumitada']"
Naotoshi,male,Studio Report of Computer Music Research Group,"['Osaka, Naotoshi', ' Hirata, Keiji', ' Hikichi, Takafumi']"
Naotoshi,male,Synthesis of the laryngeal source of throat singing using a 2x2-mass model,"['Sakakibara, Kin-Ichi', ' Imagawa, Hiroshi', ' Niimi, Seiji', ' Osaka, Naotoshi']"
Naotoshi,male,"The Sound Synthesis System ""Otkinshi"": Its Data Structure and Graphical User Interface","['Osaka, Naotoshi', ' Sakakibara, Ken-Ichi', ' Hikichi, Takafumi']"
Naotoshi,male,Timbre Interpolation of Sounds Using a Sinusoidal Model,"['Osaka, Naotoshi']"
Naotoshi,male,TIME/PITCH MODIFICATION USING NARROWBAND AM-FM SIGNALS,"['Osaka, Naotoshi', ' Mita, Atsushi']"
Naotoshi,male,Toward Construction of a Timbre Theory for Music Composition,"['Osaka, Naotoshi']"
Naotoshi,male,UNIT-GENERATORS CONSIDERED HARMFUL (FOR MICROSOUND SYNTHESIS): A NOVEL PROGRAMMING MODEL FOR MICROSOUND SYNTHESIS IN LCSYNTH,"['NISHINO, Hiroki', ' OSAKA, Naotoshi', ' NAKATSU, Ryohei']"
Naotoshi,male,"Visual Manipulation Environment for Sound Synthesis, Modification, and Performance","['Osaka, Naotoshi', ' Hikichi, Takafumi']"
Ngai-Man,None,Applications of the Processor Enhanced Memory Module for Music Signal Processing,"['Trautmann, Steven', ' Cheung, Ngai-Man', ' Poletto, Christopher']"
Ngai-Man,None,Genetic Algorithm Optimization of Additive Synthesis Envelope Breakpoints and Group Synthesis Parameters,"['Horner, Andrew', ' Cheung, Ngai-Man', ' Beauchamp, James']"
Nicola,male,A Gesture Interface Controlled by the Oral Cavity,"['Orio, Nicola']"
Nicola,male,A Parametric Model of Expressiveness in Musical Performance Based on Perceptual and Acoustic Analysis,"['Canazza, Sergio', ' Rod\xc3\xa0, Antonio', ' Orio, Nicola']"
Nicola,male,Alignment of Monophonic and Polyphonic Music to a Score,"['Orio, Nicola', ' Schwarz, Diemo']"
Nicola,male,An Evaluation Study on Music Perception for Music Content-based Information Retrieval,"['Melucci, Massimo', ' Orio, Nicola', ' Gambalunga, Marco']"
Nicola,male,AUDIO MATCHING FOR THE PHILOLOGICAL ANALYSIS OF ELECTROACOUSTIC MUSIC,"['Orio, Nicola', ' Zattra, Laura']"
Nicola,male,Computer Music: The State of the Nation,"['Bernardini, Nicola']"
Nicola,male,Content Analysis and Queries in a Sound and Music Database,"['Pope, Stephen Travis', ' Roy, Pierre', ' Orio, Nicola']"
Nicola,male,Controlled Refractions: A Two-Levels Coding of Musical Gestures for Interactive Live Performances,"['Orio, Nicola', ' De Pirro, Carlo']"
Nicola,male,Cooperative Multimedia Environments for Technology-Enhanced Music Playing and Learning with 3D Posture and Gesture Supports,"['Ong, Bee', ' Khan, Ali', ' Ng, Kia', ' Bellini, Pierfrancesco', ' Mitolo, Nicola', ' Nesi, Paolo']"
Nicola,None,"Musical perspectives on composition, sonification and performace","['de G\xc3\xb6tzen, Amalia', ' Bernardini, Nicola', ' Vidolin, Alvise']"
Nicola,male,RCCM Canons: Not Only a Problem of Cage,"['Francesca Battista, Alba', ' Maximiliano Mollo, Carlos', ' Monopoli, Nicola']"
Nicola,male,Real-Time Sound Hybridization,"['Bernardini, Nicola', ' Vidolin, Alvise']"
Nicola,male,Recommending Music to Groups in Fitness Classes,"['De Carolis, Berardina', ' Ferilli, Stefano', ' Orio, Nicola']"
Nicola,male,RECOVERING GIACINTO SCELSI'S TAPES,"['Bernardini, Nicola']"
Nicola,male,Robust Polyphonic Midi Score Following with Hidden Markov Models,"['Schwarz, Diemo', ' Orio, Nicola', ' Schnell, Norbert']"
Nicola,male,Score Following Using Spectral Analysis and Hidden Markov Models,"['Orio, Nicola', ' D\xc3\xa9chelle, Fran\xc3\xa7ois']"
Nicola,male,Semiotics and Computer Music Composition,"['Bernardini, Nicola']"
Nicola,male,Societa' Di Informatica Musicale,"['Del Duca, Lindoro', ' Galante, Francesco', ' Lupone, Michelangelo', ' Nottoli, Giorgio', ' Sani, Nicola']"
Nicola,male,SONG IDENTIFICATION THROUGH HMM-BASED MODELING OF THE MAIN MELODY,"['Orio, Nicola', ' Zen, Cristiano']"
Nicola,male,Studio Report S.I.M./Rome (Use of Advanced Digital Technology for Musical Purpose),"['Petrarca, Stefano', ' Sani, Nicola']"
Nicola,male,Studio Report: Tempo Reale,"['Bernardini, Nicola', ' Otto, Peter']"
Nicola,male,The Centro Tempo Reale,"['Bernardini, Nicola']"
Nicola,male,The jMax environment: an overview of new features,"['D\xc3\xa9chelle, Fran\xc3\xa7ois', ' Schnell, Norbert', ' Borghesi, Riccardo', ' Orio, Nicola']"
Nicola,male,The POOLman Project,"['Bernardini, Nicola', ' Tisato, Graziano', ' Manfrin, Michele']"
Nicola,male,The Timbre Space of the Classical Guitar and Its Relationship with the Plucking Techniques,"['Orio, Nicola']"
Nicola,male,The Use of Melodic Segmentation for Content-based Retrieval of Musical Data,"['Melucci, Massimo', ' Orio, Nicola']"
Nicola,male,TRAILS: An Interactive System for Sound Location,"['Bernardini, Nicola', ' Otto, Peter']"
Nil,male,Parametric Spectrumization,"['Parent, Nil']"
Nobuo,None,Automatic Generation of Expressive Performance by using Music Structures,"['Noike, Kenzi', ' Takiguchi, Nobuo', ' Nose, Takashi', ' Kotani, Yoshiyuki', ' Nisimura, Hirohiko']"
Nobuo,None,Generating Musical Symbols to Perform Expressively by Appromimate Functions,"['Noike, Kenzi', ' Inui, Nobuo', ' Nose, Takashi', ' Kotani, Yoshiyuki']"
Nobutaka,male,"Merged-Output Hidden Markov Model for Score Following of MIDI Performance with Ornaments, Desynchronized Voices, Repeats and Skips","['Nakamura, Eita', ' Ono, Nobutaka', ' Saito, Yasuyuki', ' Sagayama, Shigeki']"
Orly,None,RAMIT: Neural Network for Recognition of Musical Notes,"['Yadid-Pecht, Orly', ' Brutman, Eliyahu', ' Dvir, Lior', ' Gerner, Moti', ' Shimony, Uri']"
ÌÒscar,male,LARYNXOPHONE: USING VOICE AS A WIND CONTROLLER,"['Loscos, \xc3\x80lex', ' Celma, \xc3\x93scar']"
Otthein,None,Music Analysis and Spectral Modeling Based on Cubic B-Splines,"['M\xc3\xb6hlmann, Daniel', ' Herzog, Otthein', ' Wagner, Thomas']"
Paris,male,NetSound: Realtime Audio from Semantic Descriptions,"['Casey, Michael', ' Smaragdis, Paris']"
Paris,male,Scanned Synthesis: An Introduction and Demonstration of a New Synthesis and Signal Processing Technique,"['Boulanger, Richard', ' Smaragdis, Paris', ' ffitch, John']"
Paris,male,"The HOA library, review and prospects","['S\xc3\xa8des, Anne', ' Pierre, Guillot', ' Eliott, Paris']"
Parl,male,Radical Computer Music,"['Vester, Parl K. B.']"
Paschall,male,Music Technology: Pedagogy and Research @ the University of Limerick,"['de Paor, Paschall']"
Paschall,male,University College Bretton Hall - Studio Report,"['Landy, Leigh', ' de Paor, Paschall']"
Pat,male,Demonstration: Using SynthBuilder for the Creation of Physical Models,"['Porcaro, Nick', ' Scandalis, Pat', ' Jaffe, David', ' Smith, Julius']"
Pat,male,"SynthBuilder Demonstration - A Graphical Real-Time Synthesis, Processing and Performance System","['Porcaro, Nick', ' Scandalis, Pat', ' Smith, Julius', ' Jaffe, David', ' Stilson, Tim']"
Pau,male,DEVELOPING CROSS-PLATFORM AUDIO AND MUSIC APPLICATIONS WITH THE CLAM FRAMEWORK,"['Amatrian, Xavier', ' Arum\xc3\xad, Pau']"
Pauli,male,Feedback in Musical Computer Applications,"['Laine, Pauli', ' Lassfolk, Kai']"
Pauli,male,Generating Musical Patterns Using Mutually Inhibited Artificial Neurons,"['Laine, Pauli']"
Pauli,male,Motor neuron Based Virtual Drummer,"['Laine, Pauli']"
Pauli,male,Musical Information Retrieval Using Musical Parameters,"['Lemstr\xc3\xb6m, Kjell', ' Laine, Pauli']"
Pauli,male,SIbelius Academy Computer Music Studio,"['Laine, Pauli']"
Pauli,male,Using Relative Interval Slope in Music Information Retrieval,"['Lemstr\xc3\xb6m, Kjell', ' Laine, Pauli', ' Perttu, Sami']"
PerMagnus,male,Multi-dimensional spatial sound design for 'On the String',"['Lindborg, PerMagnus', ' Beetuan Koh, Joyce']"
Pierre-Francois,male,Experimenting with Models of Resonance Produced by a New Technique for the Analysis of Impulsive Sounds,"['Potard, Yves', ' Baisn\xc3\xa9e, Pierre-Francois', ' Barri\xc3\xa8re, Jean-Baptiste']"
Pierre-Francois,male,Models of Continuity between Synthesis and Processing for the Elaboration and Control of Timbre Structures,"['Barri\xc3\xa8re, Jean-Baptiste', ' Potard, Yves', ' Baisn\xc3\xa9e, Pierre-Francois']"
Pierre-Francois,male,Real-time Interaction between Musicians and Computer: Live Performance Utilisations of the 4X Musical Workstation,"['Baisn\xc3\xa9e, Pierre-Francois', ' Barri\xc3\xa8re, Jean-Baptiste', ' Koechlin, Olivier', ' Rowe, Robert']"
Ping-Jui,None,Light Sensor Piano,"['Huang, Ping-Jui', ' Tseng, Yu-Chung']"
Pirouz,male,Shape and Material Design in Physical Modeling Sound Synthesis,"['Djoharian, Pirouz']"
PlÌÁcido,male,"HARMONIC, MELODIC, AND FUNCTIONAL AUTOMATIC ANALYSIS","['Illescas, Pl\xc3\xa1cido R.', ' Rizo, David', ' I\xc3\xb1esta, Jos\xc3\xa9 M.']"
Qiangbin,male,REAL-TIME AUDIO SYNTHESIS IN A WIRELESS INTERACTIVE SENSOR PLATFORM,"['Fang, Dalei', ' Qin, Yi', ' Chen, Qiangbin', ' Lu, Jialiang']"
Qiao,None,An Online Interactive Course on Computer Music,"['Dannenberg, Roger B.', ' Stiles, Jesse', ' Li, Yuezhang', ' Zhang, Qiao']"
Raja,None,A Real-Time Implementation of MPEG Audio Layer I Decoding on a Fixed-Point DSP Platform,"['Hyun, Kwang Rip', ' Banerjea, Raja', ' Kim, Munchurl', ' Latchman, Haniph', ' Sudharsanan, Subramania I.']"
Rajmil,male,A Systematic Approach to the Analysis of Music for Tape,"['Fischman, Rajmil']"
Rajmil,male,Application of Mathematical Models to the Generation of Organic Musical Structure and Discourse in Composition: Research Summary,"['Fischman, Rajmil']"
Rajmil,male,The Composers' Desktop Project,"['Atkins, Martin', ' Bentley, Andrew', ' Endrich, Tom', ' Fischman, Rajmil', ' Malham, David', ' Orton, Richard', ' Wishart, Trevor']"
Rama,male,Dynamic Message-Oriented Middleware with Open Sound Control and Odot,"['MacCallum, John', ' Gottfried, Rama', ' Rostovtsev, Ilya', ' Bresson, Jean', ' Freed, Adrian']"
Rama,male,"o.io: a Unified Communications Framework for Music, Intermedia and Cloud Interaction","['Freed, Adrian', ' DeFilippo, David', ' Gottfried, Rama', ' MacCallum, John', ' Lubow, Jeff', ' Razo, Derek', ' Wessel, David']"
Ramak,male,EXTRACTING THE MELODY OF AN IMAGE USING MATE-SIMILARITY GENETIC ALGORITHM,"['Pirnia, Abbas', ' Ghavamizadeh, Ramak']"
Ran,None,Granular Synthesis of Sound Textures Using Statistical Learning,"['Bar-Joseph, Ziv', ' Lischinski, Dani', ' Werman, Michael', ' Dubnov, Shlomo', ' El-Yaniv, Ran']"
Ran,None,Universal Classification Applied to Musical Sequences,"['Dubnov, Shlomo', ' Assayag, Gerard', ' El-Yaniv, Ran']"
Red,male,Brooklyn College Center for Computer Music,"['Geers, Douglas', ' R. Nelson, Nicholas', ' Wierenga, Red']"
Remi,male,Sound Signals Decomposition Using a High Resolution Matching Pursuit,"['Gribonval, Remi', ' Depalle, Philippe', ' Rodet, Xavier', ' Bacry, Emmanuel', ' Mallat, Stephane']"
Remi,None,The Biniou Machine,"['Barbaud, Pierre', ' Brown, Frank', ' Lengagne, Remi']"
RÌ©nÌ©,male,"Radiation of Musical Instruments and Improvement of the Sound Diffusion Techniques for Synthesized, Recorded, or Amplified Sounds (Revisited)","['Causs\xc3\xa9, R\xc3\xa9n\xc3\xa9', ' D\xc3\xa9rogis, Philippe']"
Rikhardur,male,Kopavogur Computer Music Center (KCMC),"['Thordarson, Hilmar', ' Fridriksson, Rikhardur H.']"
Rimas,None,A New Music Keyboard with Continuous Key-position Sensing and High-speed Communication,"['Freed, Adrian', ' Aviziensis, Rimas']"
Rimas,None,Real-time Musical Applications on an Experimental Operating System for Multi-Core Processors,"['Colmenares, Juan A.', ' Saxton, Ian', ' Battenberg, Eric', ' Avizienis, Rimas', ' Peters, Nils', ' Asanovic, Krste', ' Kubiatowicz, John D.', ' Wessel, David']"
Rimas,None,Scalable Connectivity Processor for Computer Music Performance Systems,"['Aviziensis, Rimas', ' Freed, Adrian', ' Suzuki, Takahiko', ' Wessel, David']"
Robin,male,A Manifold Interface for a High Dimensional Control Space,"['Choi, Insook', ' Bargar, Robin', ' Goudeseune, Camille']"
Robin,None,An Augmented Snare Drum,"['Gray, Robin', ' Lindsell, Simon', ' Minster, Rachael', ' Symonds, Ian', ' Ng, Kia']"
Robin,male,Audio Signal Visualisation and Measurement,"['Gareus, Robin', ' Goddard, Chris']"
Robin,male,Computer Music Courses Using Supercomputers: An Educational Experiment at NCSA/UIUC,"['Tipei, Sever', ' Bargar, Robin', ' Cox, Ben', ' Kelley, David']"
Robin,male,"Coney Island: Combining jMax, Spat and VSS for Acoustic Integration of Spatial and Temporal Models in a Virtual Reality Installation","['Bargar, Robin', ' Dechelle, Francois', ' Choi, Insook', ' Betts, Alex', ' Goudeseune, Camille', ' Schnell, Norbert', ' Warusfel, Olivier']"
Robin,male,Correlated Sound and Image in a Digital Medium,"['Barger, Robin']"
Robin,male,Defining Spectral Surfaces,"['Bargar, Robin', ' Holloway, Bryan', ' Rodet, Xavier', ' Hartman, Chris']"
Robin,male,Learning Musical Contour on a Tabletop,"['Franceschini, Andrea', ' Laney, Robin', ' Dobbyn, Chris']"
Robin,male,Model based interactive sound for an immersive virtual environment,"['Bargar, Robin', ' Choi, Insook', ' Das, Sumit', ' Goudeseune, Camille']"
Robin,male,Models and Deformations in Procedural Synchronous Sound for Animation,"['Bargar, Robin', ' Betts, Alex', ' Fitz, Kelly', ' Choi, Insook']"
Robin,male,Multi-touch interaction principles for collaborative real-time music activities: towards a pattern language,"['Xamb\xc3\xb3, Anna', ' Laney, Robin', ' Dobbyn, Chris', ' Jord\xc3\xa0, Sergi']"
Robin,None,SOURCENODE: A NETWORK SOURCED APPROACH TO NETWORK MUSIC PERFORMANCE (NMP),"['Renwick, Robin']"
Robin,male,Virtual Sound Compostion for the CAVE,"['Bargar, Robin']"
Robin,None,л_Tunes: A Study of Musicality Perception in an Evolutionary Context,"['Sidorov, Kirill', ' Hawkins, Robin', ' Jones, Andrew', ' Marshall, David']"
Roed,male,An evaluation of input devices for use in the ISEE human-synthesizer interface,"['Vetegaal, Roed', ' Eaglestone, Barry']"
Rumi,female,A Computer-Assisted Music Analysis System: Daphne,"['Liu, Jian-Li', ' Hiraga, Rumi', ' Igarashi, Shigeru']"
